Date,Cement,Banking and Finance,Automobile,Telecommunications,Energy,Pharmaceuticals,Pharmaceuticals,Banking and Finance,Automobile,Metals and Mining,Consumer Goods,Banking and Finance,Telecommunications,Consumer Goods,Automobile,Consumer Goods,Utilities,Energy,Utilities,Cement,Pharmaceuticals,Utilities,Metals and Mining,,Information Technology,Cement,Metals and Mining,Information Technology
11/10/2020,7.907239483,34.1530249,20.63246966,-60.72343457,-31.34779316,6.514717825,63.06791932,57.93008638,15.03005842,60.45468426,12.63664302,40.34527563,-6.084623764,62.8369548,14.59054841,159.9486682,1.825661068,298.8357268,-9.279222252,68.33420366,31.37342042,8.336078152,65.5010321,30.53338569,60.32562747,175.9519795,-38.11760596,27.32879011
11/11/2020,7.821962385,43.95119004,17.83845892,63.58585858,43.03080583,-16.24874326,37.69087959,-13.00940744,109.2186081,82.45899248,11.66155481,-20.72795758,18.32811978,10.19712063,-12.59250696,-14.27678775,19.13067024,-30.36994355,12.20748697,-26.57277578,-7.929147016,68.55656454,40.6927303,-31.88177781,-21.80096534,-34.33370619,-0.451668241,-15.60000309
11/12/2020,-28.13956599,-31.90598151,-17.41240698,-7.781563377,-42.4901061,-44.83315679,-51.36872544,-25.0919186,-26.02048965,-5.013669057,9.078813975,-31.87445037,-22.93052237,-26.77071227,-4.310427433,-40.46538414,-35.57255816,-30.10867893,68.23052358,115.5772829,-7.172268951,-51.33975705,-36.26555413,-24.82500067,-41.51412798,-17.60237443,14.11903203,-33.03868783
11/13/2020,6.866801844,-15.86002621,-13.7242614,-42.99624077,44.56803552,-33.26529247,-17.06077617,-16.93456349,-39.11833348,-62.91428481,-7.020300866,12.04805151,99.27421811,-39.18467155,-31.55120339,-49.7581698,-28.01372361,-1.107487888,-54.10751997,-58.74688541,-12.92688155,-21.2811271,-0.321354441,4.536934283,-9.892265223,-35.89702932,15.82304368,-7.557762125
11/14/2020,-93.16423692,-88.85508347,-89.29322785,-52.36814052,-12.05641978,-90.91382096,-87.61610814,-91.83416339,-84.36512675,-88.13970433,-90.77310555,-89.55604338,20.38397342,-72.45569082,-86.79283189,-85.93432337,-47.87976045,-66.87535999,-90.28542865,-89.6492752,-81.41063213,-83.27311816,-66.53284902,-88.27283777,-92.4527119,-88.95570661,-89.41173535,-84.15271259
11/17/2020,2598.922064,708.4188721,739.4642947,374.5404653,163.4964718,1057.180629,849.0097326,1592.576725,870.2681139,1141.581793,958.3801824,893.5823071,155.5396966,169.7334953,869.6847722,1043.907342,341.819244,249.9174674,1351.149451,1041.384736,602.6914848,939.2721217,720.2286345,846.1490066,1596.565274,1397.994844,567.7853715,788.0754149
11/18/2020,-32.6748904,-3.974875251,-9.147634869,-44.85891321,-4.789458271,-1.674499668,1.312798421,-39.26968213,1.208858272,-25.47959075,21.27309549,-19.29515892,-63.05623674,26.94627344,12.64870466,21.02774803,-32.08302069,-25.56314713,-1.106873143,-33.95487236,-47.7592532,102.5948807,-72.80606355,2.351700738,-23.74013667,-38.22413047,-28.96211327,11.33142185
11/19/2020,-17.93217344,6.407170519,95.12841181,9.875230337,-21.32426539,-19.28286979,35.93913815,7.443793003,118.8320608,72.0812478,-18.41301989,9.398799439,29.23503166,84.18042087,-6.756052275,24.60641762,46.89683726,98.84674331,288.5491962,16.72030198,5.544748972,-46.61504137,15.19596731,44.01671596,101.7535133,23.35463602,173.9711504,49.25941655
11/20/2020,-33.12785906,11.42611728,-7.675094495,4.752412674,-42.95327062,-7.056129754,-45.96605309,0.683282214,-64.23801239,-37.80488509,4.525095669,-5.667376913,84.37919106,-7.507047622,-29.27337548,40.94283717,-13.63361937,-46.99508524,-57.61387284,-24.58904008,10.97917979,-19.17617034,32.51565523,-34.93772407,8.410853711,-17.52822715,-52.8045253,-44.09445329
11/23/2020,37.86421773,-19.71643098,-39.82102363,-15.68947914,-2.950754095,61.09734857,125.4185621,23.72549921,7.956663887,26.97802438,14.76945128,-1.913132258,-29.86182838,-48.83727377,-20.3274808,-20.22164482,13.82774064,198.2435546,-23.91073244,30.10474308,17.60446163,3.276238938,-36.20091059,36.69399378,3.100290939,-1.563194348,-10.41147271,67.16858158
11/24/2020,-39.73195586,29.55739163,74.01296596,-8.312362734,-22.49991807,-37.04137076,-10.69890732,59.0485164,-8.212783331,-17.85648658,-38.67460648,-21.60889251,14.5463259,95.90561549,159.6883473,5.848651583,-34.18344437,-28.86425124,-26.78575255,0.981270791,1.844234213,3.5601214,-23.47253593,-15.80776912,13.0571223,-15.15423042,27.80096828,-2.331345304
11/25/2020,64.5516064,14.22554,41.93867239,55.11226496,5.192772271,10.75795394,38.33006121,-39.85067141,-26.83835231,0.286637453,-10.21299671,47.68462077,-1.035425071,-8.263567532,-50.39739986,-50.34522627,-9.098565419,177.3828638,29.697218,24.94020668,17.34321801,203.0995517,35.70356907,5.823812472,-37.10938169,29.45548745,-11.33266909,-32.50059128
11/26/2020,-19.59007763,1.027516602,3.734484079,-20.43166286,12.00329373,0.471456355,-37.30115572,15.69406062,-22.56016169,-11.98421467,-8.712334932,-15.98087467,-38.57383752,-41.85445661,12.78860703,36.49303339,-5.048405124,-64.99350191,25.30754288,-10.23248534,-29.78743577,-60.34194982,27.65227669,-29.10592145,16.29264024,1.021289315,38.30881785,8.132773212
11/27/2020,89.70235674,-15.6593432,101.5013284,60.30949965,65.17846774,109.8581986,20.1832975,-35.60283842,279.971202,160.2376213,248.7587429,68.56249485,-22.73167255,29.56881068,98.6917007,661.2989764,603.9055421,45.21284792,88.08154852,156.117221,72.85096583,87.9423189,105.0991075,159.9978899,218.8504597,89.21473542,2.803763661,68.36086159
12/1/2020,-38.469303,-28.86052293,-45.02903255,0.232823406,-64.60406331,-51.15025814,-44.24470664,-4.707006221,-53.98034971,-60.38517157,-60.8509772,-58.4217226,67.77224012,-49.36069629,-49.30587762,-78.75881187,-83.7170729,-2.989447302,-61.11898758,-50.11127927,95.98962179,24.90147707,-68.16005263,-40.77327558,-64.68001142,-18.23954216,-53.28951067,-13.77604764
12/2/2020,-18.93546769,-10.40593127,21.87477469,13.02234728,96.82036779,-36.1827189,9.511542352,4.342165253,16.28146894,19.15243618,-26.5886214,5.589737878,-51.28506993,78.85439605,2.789926581,-31.10946632,-21.73982868,22.66635858,-12.95591692,-18.49414284,-43.93536822,-34.57113131,69.59698853,-30.40165969,-5.23926181,-7.52427668,122.990417,-11.7780157
12/3/2020,2.88817518,-6.944708229,-43.4691592,-4.078797006,93.48516918,-5.468654486,-15.41204722,112.010418,-44.24367366,39.66255614,112.2224995,6.858324758,-12.36893693,-1.466638861,247.5805388,-21.41189982,58.55690472,1.835480809,34.5512277,-26.57729011,-34.34429499,-19.23731544,-0.885835288,13.69117652,3.413934893,6.323305096,-38.54900399,13.38729798
12/4/2020,115.6983578,12.81049543,-23.41997343,57.37068716,-60.30353091,44.02362998,35.2489581,-29.05342446,11.81643029,49.53785993,7.003994912,74.20258308,21.19550003,-20.91006897,-37.77838781,-2.023178158,-20.59080574,-17.70254925,-30.36278201,11.02574897,73.10586597,161.6018827,-18.6558158,-5.820094877,-24.58175431,304.7567135,12.67725142,-30.56593667
12/7/2020,-14.97729425,23.16947995,-34.84060473,-28.71757892,36.15132111,25.00799791,71.88932915,-9.646153907,-9.007216159,-59.021754,11.73192951,-4.47235283,-26.44651951,61.12727996,-56.6626113,1.066559743,-22.30283313,5.690939861,48.78780598,-37.21286613,31.24846701,-59.73424012,-22.65224016,-25.6884446,-7.653488823,-69.60031346,-7.873517341,12.99231103
12/8/2020,1.647472755,-35.09108888,70.96285899,-12.7767228,-43.21648495,-38.54419434,-44.81488039,-19.98008909,-34.9879606,-17.21912048,-33.25831091,-48.80678427,25.38926059,-13.55847361,81.74995373,-5.816868999,12.3358295,-26.39719531,-27.99944995,48.52678459,-49.73287044,10.90157736,9.157702103,114.2765979,10.72937653,81.46357798,65.83513469,40.76217685
12/9/2020,35.46912306,37.4558218,-51.67923318,-39.84681747,46.79176027,-2.909521451,1.942982644,13.4196318,3.831234597,3.48946261,-23.27571851,9.994026353,77.41039709,28.62009007,-56.35885291,-24.59666889,-20.81466365,-24.94618299,17.64619045,14.91978519,4.413871018,33.97968467,-25.183116,-14.44245641,-5.513180857,-1.684291662,56.34327377,53.53615387
12/10/2020,-16.31367208,-26.69702809,17.95601357,13.65631002,-12.10715381,-9.047560307,-29.93753962,-10.60809348,-16.35464669,33.49410776,43.19809406,-4.013400786,-46.82600248,64.36560265,44.23878166,240.168486,7.99621119,-1.685968888,-27.20955932,23.46983902,-39.37929147,-49.99205405,55.75953965,-41.86329712,-37.25501422,-17.95212619,-36.76322864,-61.9720165
12/11/2020,-28.12636627,11.30926773,30.23005063,4.293944318,97.25457854,-13.62162356,-19.01635991,8.254363374,127.9405252,-35.9001246,-14.14336302,24.07924083,160.1796128,-7.519911657,-40.43551278,-46.48214385,144.228228,479.6488332,9.281533371,-34.68605609,3.149950716,26.00494795,-17.31591711,-15.62143264,-8.048550084,-26.91637866,-37.05987653,-14.9879875
12/14/2020,-47.53347702,-18.84725113,-30.39135799,0.917000303,-23.70827544,522.5720499,54.12526385,-19.35877347,11.37556272,-17.1417551,-39.65911693,4.080500431,-33.53587534,-55.2570142,46.84802829,-19.77893839,-27.8288569,-48.90255044,36.57161566,-35.70423179,23.15706952,-43.63791352,8.093690186,38.33390516,35.04919691,-5.600248763,-27.55928702,96.15607502
12/15/2020,85.30921049,53.15819895,75.50891363,-5.848595834,-21.0106464,-58.30459483,-15.08256416,25.19668681,-25.51176815,47.82685426,40.08194807,2.273656804,-49.04642008,-13.83640342,-14.08733064,3.8573057,14.00178894,-55.27513886,-20.83393601,115.0172007,-31.29856203,87.51518866,-25.37084753,-4.757055923,7.752023664,77.12738259,18.20182096,-37.12500236
12/16/2020,-2.918994421,-33.39312518,-17.40309626,32.93916595,-19.18052694,-53.72278502,-17.17712794,-21.93427191,-3.164645421,24.44945486,-20.77505373,-10.0320533,15.62281511,-15.92725007,8.040246647,63.2403963,-51.76740787,3.173272911,117.761701,-28.78695721,-12.89992181,-6.029088102,21.27534871,8.43962124,-19.79142402,-61.3041242,49.56373991,-7.819774963
12/17/2020,11.12602625,-1.763653809,9.951127283,13.07893862,-13.8874956,4.381249142,63.44419405,30.25402903,-5.481823315,-28.66979529,9.392131229,-1.567361065,41.2300445,14.49779379,-23.81194058,-55.73064028,-33.13072014,20.98104536,-34.16489622,39.74413725,75.75538424,-23.28715728,-50.34252571,11.62938293,-3.315860504,32.42951743,-52.24490581,-37.51573593
12/18/2020,-7.525237825,18.51564917,100.9195175,-45.06284461,7.469175219,62.78628693,172.3159104,4.886957856,14.45197875,37.59557509,16.57317703,-8.99145461,-11.45880722,6.204129913,46.89616184,154.6175487,99.49290374,-12.89569864,-11.91892354,41.48972921,-45.26110148,77.71925139,218.2788952,112.2150126,105.5730685,-34.21990933,60.12232977,317.683827
12/21/2020,62.42198089,7.389098045,-41.44369306,41.26165056,93.54314642,122.9894216,-51.08793665,3.330617199,25.95486737,-13.71573958,-10.17188733,34.14603894,68.13128395,75.96089901,-10.01754568,-43.06337323,1.828764176,60.97447551,6.395503224,-47.62414544,157.3622454,3.687236548,-24.75139741,-55.48244012,-24.73106027,8.88094228,59.28848971,-44.44753418
12/22/2020,-19.20332801,7.083452322,3.456051945,39.20986129,-20.68343904,-57.55659643,-14.31546409,-3.830791778,-23.16586648,12.64770133,-11.91077292,10.87285892,11.06814648,-2.028082029,17.30732367,-6.64313538,-14.70224902,-0.206689434,10.76008296,-14.58923513,-36.98934911,-10.64467599,-1.204482715,6.526036016,32.22900571,-3.674098699,4.783133139,-15.30278696
12/23/2020,-13.34833546,-38.44409231,-1.059574886,-38.39372028,-40.71600934,38.77559231,-47.67790812,-32.31361293,-33.70165952,-28.5870787,-11.61424731,-40.59042736,61.12557697,-42.18644679,-16.37923461,-22.5413108,-39.67979988,-50.14568206,-58.90413172,-35.58158574,-38.10879201,-33.60751353,-35.06435203,-3.149107639,-1.462723934,-21.96567516,74.16698764,448.1824971
12/24/2020,175.9990396,26.46016081,91.97439094,59.38400446,1.389544245,-14.38540954,-16.84172954,-3.330916637,-9.99204739,11.04476812,59.62517537,-8.482495868,-33.06146601,-3.913723973,-38.08805375,21.96703778,30.96350554,58.65091672,31.60859257,56.21924593,50.97621735,-24.32856267,-1.206070135,-35.25074275,-53.9871398,-3.944622668,269.8816593,-72.72350606
12/28/2020,-81.16990512,-45.47739704,-65.74753323,-38.21276258,-19.16986241,-34.04783663,-39.14282247,-21.75597311,15.91599139,-43.51701041,-38.44099325,-17.67291977,-37.76429085,-30.86435499,-11.53286802,-47.89655365,-32.95753578,-61.68577927,-46.85506782,22.70176683,64.29114591,53.29917129,-13.31782008,16.70315149,-25.49435931,-4.947575892,-85.87951122,-61.39042
12/29/2020,31.45436878,63.010767,27.12690473,-12.69885479,-18.0714957,-31.17148611,114.6135568,23.90038151,-35.56040665,14.50866956,14.12980423,31.94213015,14.09992702,68.64537831,3.33748945,204.0439433,53.00783383,-0.45301432,24.27394963,-47.35643127,-39.59212972,-19.25601828,-0.612479327,-5.445392448,134.8165817,-2.228774016,-36.68963549,142.4760769
12/30/2020,75.32193529,-25.44945485,-6.362756057,-6.686895822,-23.03431386,-17.9956591,-46.1410668,11.8753978,5.695274001,-9.836980473,10.05555705,11.90244476,-32.49141558,-28.70892924,91.15717099,-52.8699538,28.05443706,-9.718442587,123.7817956,86.4722599,-24.76890107,-37.66436114,10.54212397,32.28526827,45.46157995,149.8479781,1.920617964,-37.2689069
12/31/2020,-23.95944674,19.92045387,-35.70527864,47.93550562,38.99137599,78.34863615,154.0115177,36.56116531,19.77008585,22.41134437,-11.17209019,30.20166822,274.0547316,-3.593038765,-11.77752962,-8.768445555,66.31816979,173.8056746,21.63601262,48.91502,58.06326383,-13.52265429,53.83319085,53.18442074,-55.24920555,-27.36772282,-18.69021366,-11.04315473
1/1/2021,-49.67224222,-50.86286908,2.599772727,-34.39067996,-33.404643,-48.89584434,-51.70438638,-60.21386496,-32.48742864,-50.94804513,-51.45171818,-51.13689918,-42.24885658,7.026823938,-15.5133377,-41.14604059,-73.20857723,-65.3777543,-86.78838642,-40.7219612,-6.853205455,22.88280636,-52.51289843,-33.64342497,-55.64484005,-51.16168885,-52.22792694,-21.14702941
1/4/2021,21.17902499,132.6444809,53.64395946,29.98947657,187.8970867,40.92603547,34.5849277,78.64377209,291.2036131,389.0585811,94.49388986,21.75536366,53.37022487,37.7136294,-22.0081712,23.36435588,65.46001238,161.3621128,132.0026401,-21.6393314,37.66242256,24.52916821,353.9669158,90.69205352,177.2096467,27.6022642,242.5842578,93.47621817
1/5/2021,93.04785186,169.9285038,-13.31632267,-20.75519066,-44.99177802,30.71883975,21.60043227,-8.598167036,-28.09721002,-50.61732079,45.94756474,40.85720932,-48.36831154,-32.97554024,-6.00973866,34.8803095,5.305912714,-31.7285013,46.90291523,18.57944019,-31.23882874,94.75952253,-43.57658926,13.4554386,14.91814866,17.00702759,-42.55418959,157.8666098
1/6/2021,-7.776972442,-45.14756071,5.352570153,188.4869737,78.11648016,-27.21419245,-43.12648294,53.8494528,19.13092462,46.60817273,-30.33039469,20.87947433,11.65708224,172.2348593,49.40924311,-31.0339058,-6.623868149,86.33282063,417.8532393,54.42856238,-17.5616207,-0.052737029,-8.979852361,-35.76077399,15.76701455,32.11063775,164.9221966,-10.61523177
1/7/2021,-11.18901904,-14.12446059,-10.18542308,27.91154189,-18.72509402,-13.22254901,20.38317382,-10.11657604,-35.76599139,81.59143144,46.43283767,-24.98614031,-6.023089281,-28.76718613,-23.51792244,108.9990642,13.87837166,-49.73736915,-26.04856025,1.144349348,-29.06189272,-23.69687759,94.95755391,-0.238520993,-28.27255723,5.838033108,-34.10071101,-45.10099483
1/8/2021,5.855300447,-31.38926081,27.15329127,-63.1425511,88.66525942,76.16279615,23.86218741,-30.7922928,79.09104025,-37.05815089,16.39294957,3.784320718,-17.43090199,61.44058315,297.7113947,25.72861822,72.96526982,42.46323541,-26.51887581,3.117100799,151.3644659,16.91812109,-49.44231294,58.13105344,176.5874305,8.119309863,-22.67866874,232.0700168
1/11/2021,-22.84656248,-35.39885865,16.69787151,36.82556979,-44.78892153,5.109349337,13.67601643,25.87471178,1.240877533,-36.12056664,-0.367269156,-11.59438444,-23.84515705,-23.84725601,-14.67011998,-24.45345732,-49.03729924,0.776003874,-56.84304233,-23.60752442,-34.36543568,-37.89150647,-11.92387955,61.72777558,-30.07293599,-10.97634054,3.795689176,15.46789067
1/12/2021,-4.449624497,67.77599165,9.487977211,29.98601733,21.90616539,-18.64363613,-18.64168715,17.63715228,-0.607195242,-0.207818017,-26.93875033,-15.49975294,75.74342983,-17.11289453,-30.61141997,23.57906682,10.1007221,-21.89571454,147.162574,-18.54794427,-10.23207954,70.75362826,44.05986099,-62.01679442,-34.38028748,-17.23259667,-43.92458275,-53.23772218
1/13/2021,-12.16974816,17.62162724,-40.32527483,229.6561561,154.2427858,-17.09265308,-11.91386102,-16.93878544,-10.22879138,1.248789213,-16.39744136,33.75568927,72.86895969,79.47966112,-42.06187024,-22.73074043,102.9350404,49.5480783,-24.35782565,50.62464449,-8.305485298,-14.65170481,-21.08669089,-1.070398714,9.719426782,-28.43858,13.20853456,31.87665932
1/14/2021,-9.881002192,-40.31982047,44.39332704,-80.08628617,-40.51268328,1.568206457,-18.84674429,-27.38458722,-43.59783522,-42.84605274,24.52946428,-39.18468349,-75.02678024,-24.43721487,-18.11975263,-46.53112344,-40.48960046,-42.32376582,-49.46041733,-51.50705624,8.787017747,-44.67653404,-40.36925223,94.00862237,2.002923088,9.678669313,-22.24671981,145.1227609
1/15/2021,24.85328136,32.15279288,-7.958480765,238.4583986,-29.93743064,-14.09972269,-3.635891224,15.19106109,49.31624187,133.347883,-3.652873285,17.83869324,-10.28026611,20.73708277,4.580842408,64.8218438,-17.8624096,15.25353217,12.5202237,1.618066972,24.65364017,71.7587388,79.2625557,-40.39288805,27.24991102,27.07042593,25.06748872,-64.63013296
1/18/2021,21.99394648,9.083085902,-12.07114887,-62.82133838,-4.920382997,19.26662517,71.16877877,202.3291105,6.740736417,1.418679134,-15.13296658,37.37585744,228.1383814,15.92331894,2.663287081,25.17919939,-1.884575079,19.29143004,93.03983132,18.66485014,-11.62129908,-11.11403344,21.05905342,0.707071098,-23.15658118,-21.7456168,4.385316817,-15.00405073
1/19/2021,-49.03260374,-33.05991567,-2.590348237,-48.34030298,-33.91251792,1.307649555,-9.554731299,-59.46293565,-39.78641782,-42.99882794,-13.75755062,-4.656813828,-47.37414394,-52.98607756,1.12930394,-47.91835855,-2.876165258,-22.41988117,-25.78933239,-8.185036357,-25.81645328,-19.09610722,24.7547856,-28.48348413,-5.229472681,4.727293997,-35.71486669,-27.11593598
1/20/2021,35.65520632,10.76600412,-6.372674409,20.83267511,-10.99156732,-19.38166018,-14.84402311,-23.12294509,9.200448347,8.158079845,-7.671328704,-21.76496759,-24.68477164,40.54529468,28.12363763,17.47362727,11.61869003,-29.12984379,9.159399581,26.28823008,-5.770844291,-23.52770012,-25.38626354,16.05354643,6.155442437,-33.58466914,6.895912713,55.7597021
1/21/2021,64.6919244,58.80223401,179.3760017,30.35797163,77.58841559,8.822605647,-14.46450931,97.30969129,54.46129026,-20.82231604,10.1821577,12.99696257,40.53103943,-35.0848992,-22.99099503,-3.865584917,-11.45416588,45.7239219,-40.87813734,6.893990965,-12.28212308,-13.28470222,-30.86362418,-19.5427987,-16.56037423,49.92260086,-6.951034937,-34.84198953
1/22/2021,-22.30870044,34.97149236,456.5695886,-27.14333034,-12.15545244,16.7463118,31.27309383,-41.54736477,193.2683988,82.26197467,67.51257122,34.78269092,30.5027568,-14.78312271,52.4266596,38.42512363,14.83503052,1.383151464,33.6657915,0.752619695,22.99174312,154.2079964,47.13897937,9.858141632,0.278510157,41.41345311,24.98696756,-28.36061895
1/25/2021,51.86121831,-0.312627631,-72.2597595,-1.255801781,-21.71014067,175.6518992,-5.94177602,32.17409619,-40.54667953,-48.15522726,-16.62677403,-4.489917338,28.5271885,1.034781146,-35.79725368,18.50992366,-28.5437552,4.430846251,-43.81953382,6.23455726,45.74471966,29.66758074,-31.06466549,-25.53914729,-29.84475659,375.4729039,-3.897356781,-35.25492832
1/27/2021,-5.639151076,14.71133527,-12.92681773,24.50205312,0.053480698,-30.77321052,46.61838811,15.7857091,-41.17104484,70.393647,15.8100737,19.79068,-7.827692709,94.13470473,43.52234866,-42.97124601,22.65094014,19.28506907,100.9338132,12.9020626,4.717501126,-15.46418209,-8.749373718,22.60451135,153.4943876,-62.53332703,-20.38183861,300.9421735
1/28/2021,4.138990895,162.8666068,-38.75765729,-2.351382199,35.17803614,-39.4096144,-1.834100472,81.28691479,48.94719912,-2.705265643,57.18976205,6.372016029,7.045860842,-54.34007965,92.97427333,34.1149363,41.27046505,-21.19883415,-14.84750095,-33.31842862,15.57768548,-14.79993761,14.57069152,10.66781691,-38.72671927,-52.45372768,-10.59655762,-49.94143333
1/29/2021,-4.068220393,-51.36653372,11.35484147,67.89001309,1.263774873,60.04559615,186.924036,-32.78334064,-13.47033768,8.981661542,15.65313064,11.1816293,-36.46423539,7.376975665,47.19570088,26.7621133,14.69243106,26.28867079,-16.53416813,38.91416802,128.5197254,-29.20494978,56.95626171,76.58133854,3.549701815,29.3142982,55.79925607,5.535794756
2/1/2021,-11.4515322,-1.998455421,-47.02211812,-44.3108891,68.76672654,92.82952295,-12.61236187,-8.13098238,-25.23049069,-17.17119542,-39.24039963,109.069808,-4.366063337,142.9844508,-47.50831279,-25.23031677,-21.45283631,-28.44260545,-29.29385293,93.56951987,-44.00174925,61.72708799,-21.40370509,-26.80691171,42.82232517,95.18401629,17.97367964,-3.521968862
2/2/2021,59.0505905,-6.346035192,56.76573903,52.76200853,-36.31364877,-38.7514202,41.87735973,60.86208157,36.28745926,46.97487352,55.12293793,-38.91890176,-20.81901079,-16.08230538,5.545654362,54.37054238,0.848291532,-8.612351659,13.8990825,68.21873887,25.08543238,4.457355303,-14.39782337,-27.69823521,-21.35134703,54.73429301,-26.66799354,-11.7449369
2/3/2021,-37.19367906,-17.9838395,-41.61108362,41.12589203,-4.140945233,84.69345673,-6.250187069,-52.29336227,-38.45497272,-14.13736227,-44.17342508,-35.89617619,61.50487029,10.70103066,-12.3043546,-13.79376506,7.311142126,17.03328082,579.511437,-41.39064783,50.6719207,-12.80146772,-17.74382863,-13.04622711,13.44839516,-57.68686226,-21.47817244,-25.64015261
2/4/2021,-3.661502988,-12.96047412,70.63130465,69.62976253,-10.69320656,-70.40051252,-62.21750418,20.98817359,125.0208957,35.89733691,23.56450949,10.40773153,-53.96003713,97.26409447,-19.67937076,-18.00578678,24.9653822,91.68061435,-67.95740116,22.04626961,-66.67882382,126.0185807,-0.548187467,-17.90219429,-24.95001437,-28.28730963,56.49838185,-27.32328005
2/5/2021,-34.38533205,51.88415839,-37.33308239,-31.76707276,-49.18922575,59.09072882,84.95582903,10.49648834,12.10346875,-39.73923575,38.82179626,6.781845588,20.54021168,18.58968914,-5.8384723,6.511400651,39.84969047,-38.56613164,22.24246276,-53.17681194,38.54297805,4.222601999,97.09378838,15.01384608,-27.29068182,71.83270717,-20.18827291,20.65432008
2/8/2021,6.363439452,-49.6718073,-15.49045449,-38.96530814,63.7493383,-42.49016723,-10.34617958,-35.51002347,-63.04277394,114.7284183,-31.11934727,-43.05723434,-7.915720045,-66.93303493,-19.12233875,23.9660744,-2.136615039,-4.645008283,-1.10667838,190.7650964,-40.99475875,-28.78954521,-26.24909247,6.781396666,20.66006654,-34.46317434,-11.51955269,44.21364794
2/9/2021,-13.2230631,42.42459086,17.05515419,-3.319972335,257.071639,-1.051260028,-42.24118841,5.581209543,53.54069171,-19.92299497,12.61597916,48.95663329,74.95944581,70.2724206,1.398004323,-0.489281045,-47.75609555,36.23015166,-2.457099388,-25.31450815,-10.5834423,-47.12961149,36.6918134,5.230721858,-16.87873073,23.16421922,110.0569302,135.4908064
2/10/2021,32.80712279,-32.12804827,37.12125833,51.20181737,-57.56616617,34.87690466,-7.487032482,7.418776653,-4.273370226,-23.91449195,-34.35949316,-11.74058477,-59.83887582,-33.07977652,9.779522163,-3.665752157,-32.07125292,-45.84269089,23.2575177,-36.98707916,19.12571852,53.84980481,95.65008085,-19.96305784,-10.05817076,10.32367602,-14.45451251,-64.01086961
2/11/2021,-12.75893546,-21.41925126,-44.69919776,-39.15305265,-40.19329883,-5.601646824,-38.30970945,-31.02580422,-48.74245303,182.0574318,-11.23997821,-32.9392812,323.0264045,-7.723163064,-19.37091375,-43.92842438,-3.24228066,-47.42170275,-40.02684577,-37.4924911,65.65212465,-67.60615108,-71.53084069,-45.21187434,-25.42469278,-62.65319064,-48.08083515,-12.92178773
2/12/2021,81.50086626,31.69292242,-34.17290848,-17.39177643,-4.515347248,-53.75701402,-29.60410372,-27.39113953,-25.22136634,-67.36603237,-33.0168596,18.5221315,-21.62209977,153.4142244,-7.575814935,-16.58048527,17.38765433,61.13703745,22.24929927,6.488754181,35.31876023,2.012840275,-10.0070713,138.2234223,183.2196616,4.71284238,-5.22252856,108.7342181
2/15/2021,-26.14307146,31.78154535,-20.03566043,13.00020452,0.874273092,2.381751484,96.57358126,4.491758211,43.04429305,-47.96394672,100.4270539,42.54912765,-20.8770281,-71.26065049,-37.88682576,101.9494572,-41.95071252,43.60567207,-65.69290658,6.39187782,-52.74830763,50.47301854,-10.43017368,-5.276546012,-57.57373234,-32.0436719,-16.96872514,-59.31256397
2/16/2021,-16.67126951,16.08295963,10.54382784,-16.17943644,-2.194580827,10.90882665,-17.43792915,34.20599264,-6.239218829,242.2069257,-2.165871168,-8.059065975,-36.15927736,-8.269190918,181.0350292,108.6597227,161.3768033,191.8872683,832.6123595,14.70727371,-16.0480645,61.5477723,155.5623766,30.59528602,57.26319174,114.4037632,201.9409736,58.75071081
2/17/2021,64.46725075,-29.25696807,74.18090989,9.10600935,59.13243549,-9.560363447,25.6371934,-7.936271052,156.3051472,-33.78840925,2.153269381,-13.14543321,11.18298798,-31.8995841,-22.52457373,160.8402169,-12.4470515,-72.43576389,-51.32856103,-41.47243277,-23.40907158,46.06648847,-52.59473651,7.062638069,-43.06039234,-6.748606315,-29.03309364,-40.65913065
2/18/2021,-29.6044715,16.09606356,-20.5495118,35.02477105,141.6399177,62.00077255,0.798057482,15.05447763,-12.59115808,-11.08084767,30.95848128,28.40979558,-16.59871062,21.25912999,-19.74367592,-58.10979689,76.21383835,423.4628707,13.46729188,55.28719992,19.84867041,-27.38207428,-6.901689947,13.90494195,202.667431,3.321932604,11.28510116,13.47115204
2/19/2021,154.4248118,-20.57779817,73.04636062,-12.29382243,17.78233272,-6.800946272,24.18907709,16.4324455,-41.49146728,7.457721562,4.93554507,-13.60922527,60.04394123,16.84480749,23.42469889,-48.11125361,20.44028354,-56.15857694,-17.96316823,-21.35503051,29.61090326,43.04815377,50.72808582,-11.0952529,-35.37059545,-12.94570834,-23.68365019,1.108191338
2/22/2021,-59.55126524,15.9158868,0.014431908,3.917471859,-60.360713,6.675963106,9.133820454,71.83595935,-7.43246909,164.0704208,-20.39241624,12.62277127,-22.69847828,83.27436783,48.14944861,64.97025523,-49.83359392,-24.12380852,-28.99308415,-43.55775735,-27.00135237,-45.06640737,25.70839481,44.07129289,36.45481251,5.751607564,231.1448547,25.79911746
2/23/2021,-2.478158576,-7.274867874,5.320801249,17.48463301,48.57916765,-20.19230746,-23.78641925,-38.0687005,16.08431152,10.22635201,-22.99752467,-13.13189815,-6.393713031,-48.24854701,5.846339846,-33.462997,1.94764629,148.3080051,-29.09706064,63.80908738,41.90807233,14.9782716,38.21777094,-28.58121645,-30.71256195,-14.11844635,-51.31329995,-15.69210902
